,1,2,3,4,5,6,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
167,S1PR4,BMP6,,,,,S1PR4,0.6965356923779421,5.454055717056231,0.94598724358496,0.36385637083120004,0.9444337368664392,-5.1960176096466
168,LPAR3,BMP7,,,,,LPAR3,0.15227793972323903,5.7327846509824,0.231617728396843,0.820957156668543,0.987595915630745,-5.574490197717731
169,S1PR5,BMP8B,,,,,S1PR5,-1.16390299180716,4.44241996597398,-1.15220948482052,0.27292238248734696,0.930600318766436,-5.0127391727379
170,LTB4R,BMP8A,,,,,LTB4R,-0.0981079232681106,4.97161087587516,-0.146125058751733,0.8863852959183779,0.989444241264051,-5.5896468166397595
171,LTB4R2,CCR8,,,,,LTB4R2,-0.395500548382053,2.35892599011704,-0.6596386465649781,0.522643260456413,0.9577352838097181,-5.39905684315812
172,MAS1,CCR9,,,,,MAS1,-0.32971920872016897,4.86581886575622,-0.6761043105920811,0.512513682063462,0.9577352838097181,-5.38913983767118
173,RXFP1,ACKR4,,,,,RXFP1,0.0692376201379186,4.00448629651887,0.0790125907760299,0.938398269993415,0.995148440350409,-5.59675493479074
174,RXFP2,CCR7,,,,,RXFP2,-1.69826940527727,3.90233018931906,-1.27857632159666,0.226567769958212,0.9239064119120759,-4.886930542199759
175,RXFP3,CCR4,,,,,RXFP3,1.15989996245786,1.97832716592156,1.67965330693573,0.12030774744633502,0.886475243943484,-4.43133729929173
176,CYSLTR1,CCR3,,,,,CYSLTR1,0.0249796710333809,5.3832274310068895,0.0325804173736819,0.974574995193019,0.9979523429902059,-5.5991949870095805
177,CYSLTR2,CCR2,,,,,CYSLTR2,0.0181824173055265,5.699503500186981,0.0256095033130629,0.980013465494666,0.9979523429902059,-5.59938606109678
178,CALCR,CCR1,,,,,CALCR,2.40898935392822,4.620269424820191,3.33754687560671,0.00635444157924895,0.6682079749823989,-2.14047134151963
179,CALCRL,CCR10,,,,,CALCRL,1.70644711963415,4.62384235328108,1.55317620543712,0.147800878384673,0.9058462139640521,-4.58319055007795
180,UCN3,CCR6,,,,,UCN3,-0.529968920142446,5.075680243456429,-0.6188368462796711,0.548240923313357,0.961649098722074,-5.42266201406389
181,UCN2,CXCR1,,,,,UCN2,-0.5291818962792609,3.82789500809767,-0.460849589174134,0.6536102080208289,0.9727464504057701,-5.500692517084779
182,CRHR1,CXCR2,,,,,CRHR1,0.399930944422863,4.11703407922613,0.380347454266859,0.710708329309302,0.977761839057742,-5.53203378245871
183,CRHR2,CXCR3,,,,,CRHR2,-0.935723169908362,3.9325003317580403,-0.7915149722005009,0.44486761116546003,0.950061682540906,-5.3134652651978
184,GIPR,CXCR5,,,,,GIPR,-0.7874542932589319,3.77517276790893,-1.0709654935686301,0.306426705191907,0.9330058048213691,-5.08836057422994
185,GLP1R,CXCR4,,,,,GLP1R,-0.31774160800346196,5.856080499871731,-0.742683366865807,0.47276252989104706,0.954702018014387,-5.34678521903464
186,GLP2R,ACKR3,,,,,GLP2R,1.16197676594301,2.76374981103331,1.13646293722469,0.279184957914012,0.930600318766436,-5.0277287150983705
187,GCGR,CXCR6,,,,,GCGR,0.139671671587499,4.49184547667791,0.16539297088046398,0.8715433981364591,0.98811672485614,-5.58682607197632
188,GHRH,XCR1,,,,,GHRH,-0.0589835732814494,4.75114454721025,-0.0714322405140864,0.9442967420962339,0.9959348847265491,-5.59729187017566
189,GHRHR,CX3CR1,,,,,GHRHR,1.42356236696688,4.79517866065429,1.7189601648367399,0.112739083135384,0.88061479331726,-4.38282332808396
190,PTH,IL2RA,,,,,PTH,-1.1329160233683402,2.57433892853948,-1.18684277224559,0.259533271455725,0.928569747999569,-4.979222873438401
191,PTH1R,IL2RB,,,,,PTH1R,0.22343167302984301,7.450837357271321,0.49168605775397495,0.6323105242109219,0.9727464504057701,-5.4871629779422495
192,PTH2R,IL2RG,,,,,PTH2R,0.413399071047595,4.51288416934491,0.525991516452005,0.609016355408275,0.96975310707861,-5.4711326522110495
193,ADCYAP1R1,IL4R,,,,,ADCYAP1R1,-0.556913472025128,8.18440092046577,-1.07858794053375,0.303156607114983,0.9330058048213691,-5.081449088927809
194,SCT,IL7R,,,,,SCT,-1.9019731610886597,2.4642572502281697,-2.1243677008445303,0.0563789093924144,0.827792093026838,-3.85325774377616
195,SCTR,IL9R,,,,,SCTR,-1.1927326311539599,4.12969925562458,-1.24253290352873,0.23909471370957103,0.9239064119120759,-4.92378893762325
196,VIP,IL15RA,,,,,VIP,0.291573951662943,4.03279910531218,0.278967624342138,0.7852864563795879,0.9838993083265029,-5.5631754618213405
197,VIPR1,IL21R,,,,,VIPR1,0.7742902609190521,3.87315831562042,0.938940183146918,0.367310454493877,0.9460432284853141,-5.20176079458737
198,VIPR2,CRLF2,,,,,VIPR2,-0.10709550290910302,6.17280233696946,-0.0811716441189414,0.9367189399729259,0.994675846757725,-5.59659211529838
199,GRM1,IL3RA,,,,,GRM1,-0.730361564920619,4.72160978683289,-0.6627417115120849,0.5207253656524421,0.9577352838097181,-5.39720501541987
200,GRM2,CSF2RB,,,,,GRM2,-1.09392774666674,3.59534120921229,-1.14539052260982,0.275620846691968,0.930600318766436,-5.0192496244966796
201,GRM3,IL5RA,,,,,GRM3,-1.06304273080741,6.67700999104041,-1.1103879430527601,0.289798476347426,0.9327409955587059,-5.05220150092443
202,GRM4,CSF2RA,,,,,GRM4,0.0211563083729871,5.65001058816396,0.0339094141356438,0.973538300786625,0.9979523429902059,-5.599153364070929
203,GRM5,IL13RA1,,,,,GRM5,-1.80918363406613,6.29924757257288,-2.09529703966794,0.0593201096871308,0.837451685892394,-3.89269387800019
204,GRM6,IL13RA2,,,,,GRM6,-0.321524036900447,5.719734041339179,-0.5984401824942789,0.5612970489973019,0.9633246961954391,-5.43393927973418
205,GRM7,EPOR,,,,,GRM7,0.343676545547761,7.416178276417919,0.465022990840957,0.650708099261731,0.9727464504057701,-5.49891045766065
206,GRM8,GHR,,,,,GRM8,0.44361321020035105,5.0142200689214595,0.6157306123099411,0.550218210165274,0.961874951442405,-5.42440206407272
207,GABBR1,PRLR,,,,,GABBR1,0.0637429371060492,7.53799485648541,0.14009751065854,0.8910378690929269,0.989444241264051,-5.590457885679281
208,GABBR2,MPL,,,,,GABBR2,-1.59467431043619,8.61670116339726,-3.08620052581539,0.0100065929381614,0.7184646745005259,-2.49556226450566
209,GPR156,CSF3R,,,,,GPR156,-0.664060088135115,6.37056910719243,-1.6792253545095601,0.12039258226015599,0.886475243943484,-4.43186220554483
210,MLN,LEPR,,,,,MLN,1.2919217088980401,3.42241243519056,1.24804198658505,0.23714476665078502,0.9239064119120759,-4.918204410332581
211,MLNR,IL6R,,,,,MLNR,-2.7142764101267005,2.7619386033026294,-2.95286513408747,0.0127424886801675,0.7216191143617141,-2.68545571133098
212,NPB,IL6ST,,,,,NPB,0.730667893007064,4.904181121491599,0.858061920514245,0.408609958457607,0.9483421017481759,-5.265069374878309
213,NPBWR1,IL11RA,,,,,NPBWR1,-0.486787868354663,3.4493744967475597,-0.600539156953791,0.55994560876452,0.9629755434737272,-5.43279496786111
214,NPBWR2,IL12RB1,,,,,NPBWR2,-0.6114708340681769,3.68659681182248,-0.625989038420882,0.5437033771358449,0.9610589700885039,-5.41862470190706
215,PRLH,IL12RB2,,,,,PRLH,0.0375781240391655,6.51108851521273,0.0791646922726004,0.9382799538575821,0.995148440350409,-5.5967436079751804
216,PRLHR,IL23R,,,,,PRLHR,0.0176950251921344,1.9279732315876699,0.0199685783268081,0.98441511021963,0.9979523429902059,-5.599507172501861
217,GRIN1,IL27RA,,,,,GRIN1,-0.9682496355012329,5.502639634600659,-0.9341674365466859,0.36966294407984496,0.9460432284853141,-5.20563009186841
218,GRIN2A,IL31RA,,,,,GRIN2A,0.0734928382110454,9.10790239372822,0.12413285778052001,0.903380896131683,0.989766494074782,-5.592441623274059
219,GRIN2B,CNTFR,,,,,GRIN2B,0.12617289522046402,6.77538347010936,0.21495671384424203,0.833614136224162,0.987595915630745,-5.577977864165981
220,GRIN2C,LIFR,,,,,GRIN2C,0.0309934882155716,6.29142695669614,0.0606261979582909,0.9527111284418909,0.997875825280296,-5.59796383105209
221,GRIN2D,OSMR,,,,,GRIN2D,-1.24298480343824,6.485573698650759,-2.4745119757907594,0.0302668167198254,0.7957671740430621,-3.36675438423495
222,GRIN3A,IL10RA,,,,,GRIN3A,-0.6727481300654571,6.919028899864941,-1.0525680450477901,0.314428604421838,0.9340719578274409,-5.10488209340459
223,GRIN3B,IL10RB,,,,,GRIN3B,-1.4328961701884402,2.63438248031717,-1.59500355084517,0.138154845117293,0.9046205275547791,-4.5337210789974005
224,GABRA1,IL20RA,,,,,GABRA1,-3.0796353468900697,4.54591191346475,-2.4300620153629704,0.0327795514548244,0.8062485655262428,-3.4294358754137004
225,GABRA2,IL20RB,,,,,GABRA2,1.00638689991527,7.789491930772481,1.1592654283444699,0.27015179683164703,0.930600318766436,-5.0059715783876
226,GABRA3,IL22RA1,,,,,GABRA3,-1.8198874750695,4.03077791772498,-1.5143396863218501,0.15727504882545199,0.909612888199767,-4.628420426970401
227,GABRA4,IFNLR1,,,,,GABRA4,2.1091237843277697,4.1141838471057,2.61087440960027,0.0236751767206224,0.7879636232605991,-3.1734158515565802
228,GABRA5,IFNAR1,,,,,GABRA5,0.160130668696633,5.39078131478554,0.260556547286651,0.7991005332719259,0.9864357168889609,-5.567821039065571
229,GABRA6,IFNAR2,,,,,GABRA6,-0.127403660449176,2.42859604033173,-0.0930070146789673,0.9275191974155229,0.9930475838039631,-5.595621721837761
230,GABRB1,IFNGR1,,,,,GABRB1,-0.9071339069627451,9.19164755536071,-1.54809032988072,0.14901276897290303,0.9058462139640521,-4.58915276229554
231,GABRB3,IFNGR2,,,,,GABRB3,-0.23503008428180802,8.46323525542323,-0.36757100600104103,0.7199543584742379,0.9785120807053629,-5.536473240206011
232,GABRB2,IL1R1,,,,,GABRB2,-2.75369164418043,6.917543232159719,-2.58830646732211,0.0246595278741588,0.7879636232605991,-3.20550266536663
233,GABRD,IL1RAP,,,,,GABRD,-0.664585170096402,2.14761141985657,-0.984642295700691,0.345321159268161,0.941171183757666,-5.16388270854123
234,GABRG1,IL1RL2,,,,,GABRG1,0.24031168783106602,7.04261242028808,0.248707114748464,0.808029621129394,0.9872274807680459,-5.57064549192738
235,GABRG2,IL18R1,,,,,GABRG2,-1.0875914111405698,10.005543027956099,-1.1302276625049998,0.281695282009917,0.9319318824644252,-5.03362061022874
236,GABRG3,IL18RAP,,,,,GABRG3,0.542243101400264,4.752303686703639,0.6046104322596121,0.5573294094818001,0.9621767906603409,-5.430564785338629
237,GABRP,IL1RL1,,,,,GABRP,0.346539157926697,2.698425244786,0.36606691119456203,0.721045943921703,0.9788292088470779,-5.53698616210984
238,GABRR1,IL17RA,,,,,GABRR1,-0.550627794214246,3.3466490365973995,-0.39922419292098604,0.697136157532099,0.976542563959073,-5.52520523975523
239,GABRR2,IL17RC,,,,,GABRR2,-0.0933333504931886,4.53463741111041,-0.113600151919533,0.9115390047153342,0.991614358606399,-5.5936195468254395
240,GABRR3,IL17RB,,,,,GABRR3,0.7748221383102021,2.31267366730229,0.709705949615087,0.49220729314212797,0.956718672112875,-5.36821277821635
241,GABRQ,IL17RE,,,,,GABRQ,-1.75742773699018,8.27211301656806,-2.32580562319496,0.0394918005368802,0.8182998428197521,-3.5755733677464505
242,CHRNA1,CD4,,,,,CHRNA1,-0.216303995323349,3.4088502318924903,-0.185458657181769,0.856141542656992,0.987993190658461,-5.58351978058335
243,CHRNA2,CSF1R,,,,,CHRNA2,1.22015351429589,5.399926930461559,1.88496567310207,0.0852798402186737,0.8633695197115241,-4.17184741599107
244,CHRNA3,TNFRSF1A,,,,,CHRNA3,0.6315367102754879,6.028895579051219,1.33413371412355,0.208306411179044,0.919859950574173,-4.82866407121546
245,CHRNA4,TNFRSF1B,,,,,CHRNA4,-1.21555527573068,3.49567650341021,-1.0688916020369001,0.307321004479578,0.9330058048213691,-5.090234333719541
246,CHRNA5,LTBR,,,,,CHRNA5,1.24416317388953,4.2622433406593,1.2822732698436001,0.22531347036788002,0.9239064119120759,-4.88310748092132
247,CHRNA6,TNFRSF14,,,,,CHRNA6,-0.5685286310566899,5.15160510281046,-0.5728601467316601,0.577909843370126,0.963942315229958,-5.44758450874695
248,CHRNA9,FAS,,,,,CHRNA9,-0.7297998145027471,5.396468170375379,-1.15515105255637,0.271764673236457,0.930600318766436,-5.00992162458234
249,CHRNA10,TNFRSF25,,,,,CHRNA10,1.6648716665905299,4.28999390884185,1.9016323270865199,0.0828909380166727,0.8633695197115241,-4.15017004785601
250,CHRNB1,TNFRSF10A,,,,,CHRNB1,-0.516329924172349,2.9343906563282203,-1.20135206940379,0.25407975817790096,0.9275763562712601,-4.96496104271326
251,CHRNB2,TNFRSF10B,,,,,CHRNB2,-0.218113280724849,6.9071735422876905,-0.42906437528440206,0.675905961545365,0.975388857012499,-5.513758451221559
252,CHRNB3,TNFRSF10C,,,,,CHRNB3,-1.78799549135607,2.86960638672612,-1.45983350457463,0.171449715303085,0.910711646310028,-4.69070706557295
253,CHRNB4,TNFRSF10D,,,,,CHRNB4,-1.40095727728982,3.9782066734188097,-1.3506121950143501,0.203128643807992,0.9152176918647,-4.81105293445186
254,CHRND,TNFRSF21,,,,,CHRND,0.0475188403204498,4.24559284633629,0.0527792298864323,0.958825180111356,0.9979523429902059,-5.59838291124096
255,CHRNE,EDAR,,,,,CHRNE,-1.00703995047708,3.99560079161943,-1.13788291837029,0.278615695595041,0.930600318766436,-5.02638346178975
256,CHRNG,EDA2R,,,,,CHRNG,1.7718365145437198,5.275061425780179,1.94479629754509,0.0769874748445974,0.861482330665805,-4.09364896200026
257,P2RX1,NGFR,,,,,P2RX1,1.3705052996525202,3.9467699341117,1.1747531067458201,0.264147315318207,0.9286129841256949,-4.99100744421577
258,P2RX2,TNFRSF11B,,,,,P2RX2,-0.580395200362211,5.518579900908231,-0.7934975585694699,0.44375796899219605,0.950061682540906,-5.31207284911438
259,P2RX3,TNFRSF11A,,,,,P2RX3,-0.11207806147249098,2.49485453652643,-0.103131747954646,0.919657829074614,0.9926402660938309,-5.59468711201948
260,P2RX4,TNFRSF12A,,,,,P2RX4,0.155942868921264,5.01570572927318,0.230702701206629,0.821650943712298,0.987595915630745,-5.57468842575821
261,P2RX5,CD27,,,,,P2RX5,-0.0948626383249218,7.3260867616101395,-0.0951656136459151,0.925842444338299,0.9930475838039631,-5.595430540289009
262,P2RX7,TNFRSF8,,,,,P2RX7,0.46496637319208795,7.51046357141044,1.04274268732738,0.318765590191852,0.9342401772649559,-5.1136122106199595
263,P2RX6,CD40,,,,,P2RX6,-1.31468682613003,5.2978522442296,-2.2000163140850697,0.0493580420035208,0.827792093026838,-3.7498220040342902
264,CGA,TNFRSF9,,,,,CGA,-1.7727215649829098,3.8324793196024705,-2.4219796119439905,0.0332577215019859,0.8062485655262428,-3.44081135546332
265,GRIA1,TNFRSF18,,,,,GRIA1,-0.48374466313929604,4.902919347078059,-0.557396130593011,0.5880791206347591,0.9653887445846892,-5.45556286476817
266,GRIA2,TNFRSF17,,,,,GRIA2,-0.7328347398281642,9.50877322844523,-1.5121370414641202,0.157827729635896,0.909612888199767,-4.6309648468703095
267,GRIA3,TNFRSF13B,,,,,GRIA3,-0.8974945751107791,9.979094210555731,-1.7096918298369,0.114484378502648,0.881458331889173,-4.39431586853894
268,GRIA4,TNFRSF13C,,,,,GRIA4,-1.1460849227036498,8.83859604192426,-1.01793659994385,0.32991272683257894,0.9352251684979421,-5.13536057748685
269,GRIK1,TNFRSF19,,,,,GRIK1,1.33169666774425,4.45885640851062,1.2039602772326201,0.253109097189934,0.927214107039126,-4.962383686928231
270,GRIK2,RELT,,,,,GRIK2,-0.504329842848896,7.90746684012511,-1.07791543370659,0.303444054742962,0.9330058048213691,-5.08206042284442
271,GRIK3,TGFBR1,,,,,GRIK3,0.444274116610667,7.12198813834617,0.8538612608267109,0.410838138521306,0.948602157691818,-5.268224364022791
272,GRIK4,TGFBR2,,,,,GRIK4,1.1786447069232702,4.27561851696598,1.13130049442064,0.281262124006229,0.931292614639984,-5.03260863096385
273,GRIK5,ACVRL1,,,,,GRIK5,-0.34360965313417097,7.97699679816915,-0.738133012287284,0.47541674437323295,0.954702018014387,-5.34979380352784
274,GRID1,ACVR2A,,,,,GRID1,-0.169922147149375,8.44303449156873,-0.302262148385826,0.767918406319662,0.981325060456833,-5.5568506845089995
275,GRID2,BMPR2,,,,,GRID2,0.000957986228706798,2.38887591736371,0.000938757175938241,0.999267274690955,0.9998057383886809,-5.59969459696679
276,GLRA1,ACVR2B,,,,,GLRA1,-1.04860561547098,4.68594550931155,-1.39682981284114,0.18917265852367698,0.9114403363275109,-4.76088117486611
277,GLRA2,ACVR1B,,,,,GLRA2,0.15820723375885198,3.4284066953583903,0.202104742099925,0.843411288275415,0.987595915630745,-5.580491984802671
278,GLRA3,ACVR1C,,,,,GLRA3,2.20638608486116,4.13785290086595,2.64664859529458,0.0221934241702545,0.7879636232605991,-3.1224966222319903
279,GLRB,ACVR1,,,,,GLRB,-0.713310834651223,9.22444431445944,-0.666888359590721,0.518168913380488,0.9577352838097181,-5.394717993012849
280,TSPO,BMPR1A,,,,,TSPO,1.99038884514521,6.55603586279374,3.16448446534491,0.00868446023467094,0.714980404002396,-2.3844801761511003
281,NR3C1,BMPR1,,,,,NR3C1,-0.37432238458551104,9.40931353488712,-0.601104039874916,0.5595822111656279,0.962846228782092,-5.43248637056345
282,GH1,,,,,,GH1,-1.1137274821288703,3.35946062943224,-0.971663931893491,0.351466792088435,0.941171183757666,-5.17479039692288
283,GH2,,,,,,GH2,-2.0441582677870302,3.7349148913921297,-3.5428988359581,0.00439641722536594,0.588423221115314,-1.8546215833532802
284,CSH1,,,,,,CSH1,0.36803319756615005,2.70700729127595,0.532183756408887,0.604858244743332,0.968370911451122,-5.468130082166881
285,GHR,,,,,,GHR,0.330120427039291,6.063021884227389,0.5756610622397671,0.5760780339729449,0.963638481857192,-5.44611755852909
286,THRA,,,,,,THRA,0.508740288537773,7.558827113963491,0.8114464265131469,0.43379405064390203,0.950061682540906,-5.29932780541609
287,THRB,,,,,,THRB,0.618437349418391,7.880947327663961,1.39260207256575,0.19041509465623896,0.9114403363275109,-4.76551745159664
288,LEP,,,,,,LEP,2.30131986935159,2.8179977599575095,2.13189486977724,0.055640091167069,0.827792093026838,-3.84301723120617
289,LEPR,,,,,,LEPR,-0.0048367279220640205,4.8869237673293,-0.004472597168566171,0.996509029319128,0.999600588701953,-5.599685588436249
290,PRL,,,,,,PRL,1.53644275494991,4.16930241437357,1.85048622728035,0.0904234718879411,0.8633695197115241,-4.21642189788927
291,PRL,,,,,,PRL,1.53644275494991,4.16930241437357,1.85048622728035,0.0904234718879411,0.8633695197115241,-4.21642189788927
