,1,2,3,4,5,6,symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
169,CALCRL,CCR10,,,,,CCR10,0.713397191458536,4.893448401050589,0.601427922748596,0.5593739111644139,0.962785537397056,-5.43230931066054
170,UCN3,CCR6,,,,,CCR6,2.08539802012645,3.82430911441349,2.06316212560881,0.0627391225580446,0.842934103132848,-3.93606819957429
171,UCN2,CXCR1,,,,,CXCR1,-1.65706981805646,4.508242556595009,-2.04760954980986,0.0644594638327588,0.8438124694819901,-3.9569743592935698
172,CRHR1,CXCR2,,,,,CXCR2,0.0203159968793569,3.63117309865348,0.0223813962569449,0.982532300246764,0.9979523429902059,-5.5994590376386
173,CRHR2,CXCR3,,,,,CXCR3,-0.17892980563138802,3.92498563248094,-0.200926414259045,0.844310944128751,0.987631596757682,-5.58071480123168
174,GIPR,CXCR5,,,,,CXCR5,-0.0504927541533386,3.0829896668454504,-0.0621975523231048,0.95148715742802,0.9973139665377909,-5.59787294559235
175,GLP1R,CXCR4,,,,,CXCR4,-1.3411158264299798,8.4466513706178,-0.845458737756274,0.415319696031858,0.94922419816725,-5.2744951443693795
176,GLP2R,ACKR3,,,,,ACKR3,0.7577619377734209,7.5275729029175595,0.846343257667138,0.414846388604146,0.94922419816725,-5.273837552774389
177,GCGR,CXCR6,,,,,CXCR6,-0.219684687340335,4.560784882822469,-0.24439076898669299,0.811289337713699,0.9873395584185609,-5.57164208910691
178,GHRH,XCR1,,,,,XCR1,-0.8103482407468391,4.51139146722915,-1.02205204268101,0.32804374011161996,0.9352251684979421,-5.13178160962837
179,GHRHR,CX3CR1,,,,,CX3CR1,-0.93124613047978,7.47187291098987,-1.35287789482016,0.20242511852700898,0.9152176918647,-4.80861996549325
180,PTH,IL2RA,,,,,IL2RA,0.0234784304796083,4.52645177098132,0.0234771098420786,0.981677310718413,0.9979523429902059,-5.599435367779139
181,PTH1R,IL2RB,,,,,IL2RB,-0.712411819481394,4.533650325542901,-0.7105490813180201,0.49170413495232396,0.956718672112875,-5.36767586066044
182,PTH2R,IL2RG,,,,,IL2RG,-0.9288193040227471,4.704382107880639,-0.784566348673618,0.448770894736751,0.950061682540906,-5.31832120262308
183,ADCYAP1R1,IL4R,,,,,IL4R,-0.822859130650384,5.54836711470839,-0.781668415165606,0.450405275881872,0.950061682540906,-5.32033521161575
184,SCT,IL7R,,,,,IL7R,-0.881839179211008,4.99530740696488,-0.897421580685254,0.38813072090861606,0.947009639747,-5.23486408914719
185,SCTR,IL9R,,,,,IL9R,-0.0625542557691787,5.810977668235941,-0.173975979404983,0.864948141412227,0.987993190658461,-5.58545782475927
186,VIP,IL15RA,,,,,IL15RA,-0.414082310947062,6.13512816026415,-0.571079531236366,0.579075990720771,0.963942315229958,-5.44851360501647
187,VIPR1,IL21R,,,,,IL21R,-0.0968492123923506,5.170051140111809,-0.0951491086907729,0.9258552636212459,0.9930475838039631,-5.59543201870127
188,VIPR2,CRLF2,,,,,CRLF2,0.46230703532581796,4.231754453681,0.4134670900065421,0.686967793329103,0.9757588629534699,-5.519841031280099
189,GRM1,IL3RA,,,,,IL3RA,-0.9747906211266351,3.49073708252285,-1.42325263768102,0.18156060734084195,0.910711646310028,-4.73169587764685
190,GRM2,CSF2RB,,,,,CSF2RB,1.20300229512524,4.98743179919889,2.1810385267303602,0.0510369836379507,0.827792093026838,-3.7758755516250004
191,GRM3,IL5RA,,,,,IL5RA,-1.6377695753953099,4.45268261822055,-2.17462809101105,0.0516162633629831,0.827792093026838,-3.78466070445144
192,GRM4,CSF2RA,,,,,CSF2RA,-0.39875452035729,4.45819351244811,-0.379658851330546,0.711205440146767,0.977761839057742,-5.53227681129005
193,GRM5,IL13RA1,,,,,IL13RA1,-1.03156198054839,8.55806219088292,-1.40893649990752,0.18565228575107198,0.910711646310028,-4.74755329857309
194,GRM6,IL13RA2,,,,,IL13RA2,0.692556718325596,5.10119845024946,0.5059757877813429,0.622554983989351,0.97082539126336,-5.48061035351787
195,GRM7,EPOR,,,,,EPOR,0.475053490059455,7.40156939658728,1.1773655011861999,0.263144880909567,0.928569747999569,-4.98846863479697
196,GRM8,GHR,,,,,GHR,0.330120427039291,6.063021884227389,0.5756610622397671,0.5760780339729449,0.963638481857192,-5.44611755852909
197,GABBR1,PRLR,,,,,PRLR,0.12884682883308501,4.77336480604189,0.150639109681783,0.882903871650476,0.989256300631274,-5.5890171295286395
198,GABBR2,MPL,,,,,MPL,0.8625910803543859,3.42113356512766,0.938443296769927,0.36755487477163,0.9460432284853141,-5.20216439218021
199,GPR156,CSF3R,,,,,CSF3R,-0.309650082652928,7.158101766983321,-0.758972742826693,0.463337259868098,0.9521143848887421,-5.33587979851415
200,MLN,LEPR,,,,,LEPR,-0.0048367279220640205,4.8869237673293,-0.004472597168566171,0.996509029319128,0.999600588701953,-5.599685588436249
201,MLNR,IL6R,,,,,IL6R,1.6396064583888799,6.42128535176169,3.28069658178208,0.00703999245535419,0.670313280363404,-2.22035557879098
202,NPB,IL6ST,,,,,IL6ST,0.0680092740856875,10.883776021170402,0.143064437002362,0.8887471988498651,0.989444241264051,-5.59006290660398
203,NPBWR1,IL11RA,,,,,IL11RA,-0.955196880264219,5.823489268316769,-1.74406099811306,0.108131412340777,0.8796141582914669,-4.35153794662552
204,NPBWR2,IL12RB1,,,,,IL12RB1,0.25594974202399695,4.9664331576056,0.24805677308645602,0.8085205203241751,0.9872274807680459,-5.57079675151267
205,PRLH,IL12RB2,,,,,IL12RB2,2.20800595539837,3.72231244805552,2.84011144740205,0.0156337893071912,0.758314507714597,-2.8464263225722
206,PRLHR,IL23R,,,,,IL23R,0.129882680356893,3.31955889249973,0.133727449759238,0.895959459332851,0.989460600142802,-5.591278057854481
207,GRIN1,IL27RA,,,,,IL27RA,-0.19344322188226998,4.36773008262169,-0.15295443637427697,0.8811191875439909,0.989020385124608,-5.588686754306519
208,GRIN2A,IL31RA,,,,,IL31RA,-1.4972838793823897,3.5146778982279,-1.23532520349924,0.24166526363764498,0.9248836527465999,-4.931068278136
209,GRIN2B,CNTFR,,,,,CNTFR,0.8080356082370379,5.752216607949361,1.0831353924744,0.30121829920296195,0.9330058048213691,-5.07730741724064
210,GRIN2C,LIFR,,,,,LIFR,0.5258092748920801,10.578754196917199,1.08485245072275,0.30048886301682,0.9330058048213691,-5.07574001665859
211,GRIN2D,OSMR,,,,,OSMR,-0.648706193335228,4.288250995343581,-0.8123418757450941,0.433300835303179,0.950061682540906,-5.29868542830021
212,GRIN3A,IL10RA,,,,,IL10RA,0.0719835714837371,6.462473725769151,0.119592602327392,0.9068961877233341,0.990568314317095,-5.59296214464659
213,GRIN3B,IL10RB,,,,,IL10RB,0.5163787097426961,4.9670893114212396,0.5864181506877889,0.569071936300541,0.963533309258848,-5.44042149746854
214,GABRA1,IL20RA,,,,,IL20RA,-2.12909317590423,4.43160947946108,-2.54452890935708,0.026684813326726002,0.7879636232605991,-3.26765360378267
215,GABRA2,IL20RB,,,,,IL20RB,-1.2200943936868,3.70305701106641,-1.07969350887428,0.30268450430589394,0.9330058048213691,-5.08044343384275
216,GABRA3,IL22RA1,,,,,IL22RA1,-0.0594290254110286,5.70176588865198,-0.128387008065805,0.90008907290583,0.989766494074782,-5.5919363591024105
217,GABRA4,IFNLR1,,,,,IFNLR1,0.7987610641771491,4.47615693642337,0.63838610187183,0.535888911346936,0.9601894282680279,-5.41152529241712
218,GABRA5,IFNAR1,,,,,IFNAR1,0.129471014909,7.76481731765365,0.312045080951566,0.76066308811224,0.9810985782005841,-5.55404604488998
219,GABRA6,IFNAR2,,,,,IFNAR2,-0.5173089091320949,7.0691449619863995,-0.969466058671871,0.35251530346681603,0.941171183757666,-5.17662580124841
220,GABRB1,IFNGR1,,,,,IFNGR1,0.34251491386084104,10.309450968056199,0.8445286832521149,0.415817759986119,0.94922419816725,-5.2751859470252995
221,GABRB3,IFNGR2,,,,,IFNGR2,0.0970581408427975,8.241955788868179,0.243098268571753,0.812266164993096,0.987371415176145,-5.5719371593340306
222,GABRB2,IL1R1,,,,,IL1R1,-0.156482620002376,7.50976787906353,-0.31378980094877,0.75937163874343,0.9810985782005841,-5.553536649545519
223,GABRD,IL1RAP,,,,,IL1RAP,2.0679156956046,4.64867736372118,2.45537818153315,0.031324602624745,0.8010473059727921,-3.39376033109744
224,GABRE,IL1R2,,,,,IL1R2,-0.5196330177688621,3.40583803257476,-0.43338575459531603,0.672855051627158,0.9753461004207991,-5.5120348044873095
225,GABRG1,IL1RL2,,,,,IL1RL2,-0.850295116504616,3.6694214944796606,-1.25253480309463,0.235563995732756,0.9239064119120759,-4.91363685615259
226,GABRG2,IL18R1,,,,,IL18R1,-0.7631368822524491,3.4326479621963704,-0.6202256371279039,0.5473581746801149,0.961649098722074,-5.42188141901251
227,GABRG3,IL18RAP,,,,,IL18RAP,-0.276492654058337,4.74539155532419,-0.293178517768807,0.774675881887083,0.982002855914713,-5.55937629438064
228,GABRP,IL1RL1,,,,,IL1RL1,-2.1155302609948,5.64801381167508,-2.46158287017973,0.0309777039199626,0.8010473059727921,-3.38500675863219
229,GABRR1,IL17RA,,,,,IL17RA,-0.410578129507421,7.160515397484749,-0.8927321358621941,0.3905328437920229,0.9473263429225659,-5.23852344849431
230,GABRR2,IL17RC,,,,,IL17RC,1.49719503866097,6.089188530296,1.94639079634819,0.0767770221745894,0.861482330665805,-4.091550835779221
231,GABRR3,IL17RB,,,,,IL17RB,-0.25588163585685,6.0243437512185505,-0.211937853268619,0.8359128651170741,0.987595915630745,-5.578582218941049
232,GABRQ,IL17RE,,,,,IL17RE,0.0120941242308428,3.5634419172544103,0.0224263945593227,0.982497187441359,0.9979523429902059,-5.59945808784456
233,CHRNA1,CD4,,,,,CD4,0.258921366038522,5.75714182542329,0.36514260818515204,0.7217170707251769,0.9788879884709929,-5.537300349437151
234,CHRNA2,CSF1R,,,,,CSF1R,0.37757616949069106,6.835469551392079,0.647628696070069,0.5301049181529379,0.9588295046183192,-5.4061489373247005
235,CHRNA3,TNFRSF1A,,,,,TNFRSF1A,-0.386398713002373,6.22602967342741,-0.7126246501227149,0.4904668295585661,0.9566545315203051,-5.36635165849737
236,CHRNA4,TNFRSF1B,,,,,TNFRSF1B,-0.379735625894787,6.54263872026584,-0.8150221952779259,0.431826714006526,0.950061682540906,-5.29675891927017
237,CHRNA5,LTBR,,,,,LTBR,0.280623629479146,5.39784590158687,0.315720415688679,0.757943478093978,0.9810985782005841,-5.552969734215269
238,CHRNA6,TNFRSF14,,,,,TNFRSF14,-0.567104720126787,6.51441575260227,-0.8876165979316171,0.393164913532399,0.9473263429225659,-5.242496708741809
239,CHRNA9,FAS,,,,,FAS,0.41685802827801005,6.04990583220271,0.3404682706101839,0.7397212733631171,0.97984658045609,-5.54540122062055
240,CHRNA10,TNFRSF25,,,,,TNFRSF25,0.61469752348625,6.262075792575259,1.15194677691054,0.27302596228919895,0.930600318766436,-5.012990539214679
241,CHRNB1,TNFRSF10A,,,,,TNFRSF10A,0.27532141191203197,5.7309313749393995,0.48997807218665,0.6334814923716221,0.9727464504057701,-5.48793422592159
242,CHRNB2,TNFRSF10B,,,,,TNFRSF10B,0.491919389064146,6.76805577051571,0.41296788011512503,0.687323119974367,0.9757895013272729,-5.5200321197785405
243,CHRNB3,TNFRSF10C,,,,,TNFRSF10C,-0.5577373537104201,3.76959266811301,-0.55126534494692,0.592136685534444,0.9654318549021559,-5.4586691627876505
244,CHRNB4,TNFRSF10D,,,,,TNFRSF10D,0.0847273192053803,4.83759457306298,0.0831601420494852,0.9351725523006679,0.9943484403868741,-5.59643828021627
245,CHRND,TNFRSF21,,,,,TNFRSF21,-0.274194444656999,8.922772414538311,-0.48133220094932705,0.6394249412054009,0.9727464504057701,-5.49179903642874
246,CHRNE,EDAR,,,,,EDAR,-0.0285410670471586,6.2823452948966905,-0.0516618732817552,0.9596960144076251,0.9979523429902059,-5.598437871210869
247,CHRNG,EDA2R,,,,,EDA2R,-0.38253091935528005,4.4790075346057,-0.44132008554545393,0.667269325638517,0.9749052270735401,-5.508826790799559
248,P2RX1,NGFR,,,,,NGFR,-0.520914661637207,3.8152030966111297,-0.592701951127035,0.5650007862449901,0.963533309258848,-5.437048593311241
249,P2RX2,TNFRSF11B,,,,,TNFRSF11B,-0.505702345935751,5.21917312039753,-0.6469157177454229,0.530549812431545,0.958906281669413,-5.4065662014573395
250,P2RX3,TNFRSF11A,,,,,TNFRSF11A,-0.0884665160770055,5.9533097313754,-0.17656639860151196,0.8629597159033929,0.987993190658461,-5.58503136230121
251,P2RX4,TNFRSF12A,,,,,TNFRSF12A,0.26532652898121,5.83084995307247,0.30369579433753996,0.766853704856606,0.9810985782005841,-5.55644515965542
252,P2RX5,CD27,,,,,CD27,0.0416593217273791,5.68269688661492,0.0924735942871895,0.927933603589498,0.9930577963404879,-5.59566829080828
253,P2RX7,TNFRSF8,,,,,TNFRSF8,-0.361513608321761,5.91464656063805,-0.808034670097048,0.4356766312025221,0.950061682540906,-5.3017696473868705
254,P2RX6,CD40,,,,,CD40,-0.33704458201321197,6.98548291929519,-0.7457531349070831,0.47097718641480296,0.9546374984124659,-5.34474622230814
255,CGA,TNFRSF9,,,,,TNFRSF9,-0.933290199498518,4.19292777071583,-0.789228498800636,0.44614956842272996,0.950061682540906,-5.31506729820617
256,LHB,TNFRSF4,,,,,TNFRSF4,1.5181319655556398,4.22313365364901,1.4468780467768703,0.174974589375787,0.910711646310028,-4.70529995916377
257,GRIA1,TNFRSF18,,,,,TNFRSF18,1.1959650273861102,4.8290708239426,1.0126063055031,0.33234505504338896,0.9361000379715991,-5.13997866831116
258,GRIA2,TNFRSF17,,,,,TNFRSF17,1.00471868098174,1.2986978559867701,0.931749236106879,0.37085893065595393,0.9460432284853141,-5.20758424502337
259,GRIA3,TNFRSF13B,,,,,TNFRSF13B,1.205568488634,5.15443432287751,1.6593550122833503,0.124390512535869,0.8915298498500949,-4.456154472650669
260,GRIA4,TNFRSF13C,,,,,TNFRSF13C,0.8458751090174741,3.9398986225572403,0.8323542185942622,0.422374368174174,0.94922419816725,-5.28416781487677
261,GRIK1,TNFRSF19,,,,,TNFRSF19,1.27235454814766,6.110295389976209,1.96135577523244,0.0748276261601811,0.858229042169329,-4.07182466767766
262,GRIK2,RELT,,,,,RELT,-0.0907776717750908,5.16579409333991,-0.112421282394423,0.9124527766673471,0.9922361041641949,-5.5937449080030595
263,GRIK3,TGFBR1,,,,,TGFBR1,-0.285928262744616,9.03152313117001,-0.611779378462205,0.55273914384461,0.9621767906603409,-5.42660374032743
264,GRIK4,TGFBR2,,,,,TGFBR2,0.447927293613162,7.03677584364313,0.39740259986314797,0.6984411644868371,0.9768685560425301,-5.52587816521674
265,GRIK5,ACVRL1,,,,,ACVRL1,0.0246605775809492,4.8305937685817,0.0231226961017927,0.981953858559812,0.9979523429902059,-5.599443147654821
266,GRID1,ACVR2A,,,,,ACVR2A,-0.0550458317046987,6.88814083724741,-0.10602314868546199,0.9174143948405649,0.9926211537521629,-5.59440253260321
267,GRID2,BMPR2,,,,,BMPR2,-0.310728763287601,8.53528561393339,-0.592995612614287,0.564810918668218,0.963533309258848,-5.43689014752241
268,GLRA1,ACVR2B,,,,,ACVR2B,0.41310044851772293,5.966135654679099,0.43206766640418603,0.6737849813793511,0.9753461004207991,-5.51256230726894
269,GLRA2,ACVR1B,,,,,ACVR1B,-0.426633787990497,9.37966087897332,-0.8719893065204442,0.40128100366083297,0.9483421017481759,-5.2545137621551605
270,GLRA3,ACVR1C,,,,,ACVR1C,0.27846985568193,5.541744284584629,0.41623359876252597,0.685000080081232,0.975745381989979,-5.51877801914994
271,GLRB,ACVR1,,,,,ACVR1,0.0914112070783268,8.19479182912502,0.228571876910177,0.823267179784986,0.987595915630745,-5.57514703027877
272,TRPV1,AMHR2,,,,,AMHR2,-1.08428680597842,3.34217609993244,-1.9518916600243998,0.0760550590657016,0.861018384731462,-4.084307055935501
273,TSPO,BMPR1A,,,,,BMPR1A,0.361065192296611,8.297366405503888,0.9914846203993679,0.342112620417246,0.9405818124886299,-5.158084287803559
